Data Contents
"TIC, FULL_TOI_ID"
374778982,3659.01
77258279,3656.01
460140752,1947.01
139507260,3650.01
433144048,3648.01
445407434,3646.01
149855074,3647.01
158297421,1073.01
274170255,1380.01
179033846,2675.01
453230066,3643.01
47601197,2350.02
402026209,232.01
180991313,2330.01
192878624,3641.01
426319499,3772.01
200917197,3640.01
237920046,873.01
428251130,3769.01
455962313,1517.01
382331352,1093.01
432078760,3765.01
354293303,3715.01
321011127,860.01
141363913,601.01
285674856,1570.01
252071095,3968.01
459850897,3503.01
440186528,3760.01
21113347,3497.01
143642240,3724.01
321436679,3733.01
284173938,3751.01
468777766,3750.01
265633507,3233.01
239134248,3812.01
89643259,1193.01
647636934,3747.01
467783290,3753.01
119973835,6078.01
43429656,2163.01
312259170,1529.01
440324561,3361.01
701926762,3741.01
87597187,3740.01
190430205,1374.01
341729521,997.01
447976172,3074.01
13737885,3382.01
155351556,3716.01
355008856,3711.01
97158538,631.01
417942201,3718.01
445805961,1710.01
8967242,1799.01
260962960,3703.01
201642601,1067.01
3027681,3723.01
254909777,3480.01
252912175,3797.01
802227190,3777.01
142739544,3851.01
190250689,3802.01
149918151,3846.01
143008050,3850.01
287231664,3840.01
39077574,3825.01
18067025,3888.01
144310492,3877.01
154126149,3873.01
177162886,899.01
23113034,5075.01
358579111,2333.01
438260486,5084.01
388811663,5155.01
162922904,1931.01
416542079,3860.01
290036495,2351.01
302976834,2783.01
462135459,3065.01
385105624,1595.01
339503267,3784.01
1449756,2480.01
180607846,3906.01
233654042,3973.01
357373216,3901.01
20182780,3984.01
441697509,3899.01
452658846,3567.01
295413003,3581.01
162179096,3594.01
37242226,4207.01
67798337,3056.01
357538688,3044.01
188570092,294.01
381996371,3178.01
454038613,4340.01
31374837,431.01
262880826,3966.01
274075364,3547.01
270841724,590.01
207110080,558.01
281731203,685.01
219824469,1848.01
35516889,655.01
270435047,3964.01
319068154,1541.01
124491883,2512.01
272219353,3961.01
198457103,1488.01
137151335,5979.01
282091492,3027.01
427153307,3928.01
103605399,5729.01
376688393,3865.01
230086768,1635.01
167031605,884.01
73104318,1674.01
113117112,3287.01
454876465,3126.01
154923406,4590.01
237406657,2791.01
389910188,4007.01
243200602,826.01
1813844121,4152.01
160440924,1814.01
382980571,1943.01
409934330,1114.01
312548829,3980.01
16920150,1459.01
143143769,1926.01
367287018,4037.01
204671232,2361.01
219253008,268.01
440887364,836.01
331160996,3197.01
303586471,4326.01
325081244,4321.01
284254253,3466.01
259389219,915.01
170849515,555.01
398725538,3033.01
303883880,3221.01
288391628,1147.01
370123525,3661.01
310009611,740.01
198384408,1689.01
138762614,1802.01
197807043,2423.01
161032923,1080.01
425721385,1128.01
408114363,2450.01
5485318,2939.01
396794358,3412.01
175317833,3383.01
96246348,1014.01
406318573,2213.01
157088184,4223.01
267545252,4439.01
190223929,1698.01
229581160,4452.01
50909831,3349.01
284050395,1568.01
56096837,2700.01
290504044,3464.01
156215204,4122.01
160708862,1337.01
114749636,306.01
117799904,2457.01
326386495,4424.01
148679712,1804.01
262530780,363.01
409896170,2866.01
174206540,2851.01
247518629,2790.01
115457180,3731.01
37240067,2730.01
239154970,1714.01
417646390,4137.01
372730331,1787.01
40954422,5150.01
44510874,2925.01
395393265,2152.01
285094173,1817.01
75656058,2171.01
439444938,2232.01
307111282,1574.01
370759867,1581.01
135083444,1795.01
150424946,3411.01
410159011,3406.01
427320001,2112.01
18795429,3404.01
235077268,2793.01
368320811,2036.01
29959760,2444.01
686072378,2438.01
233951353,1441.01
325527653,4295.01
27677846,1657.01
14091633,447.01
311121985,1660.01
189013222,949.01
322062001,2055.01
123482865,569.01
6663331,1068.01
407694390,3574.01
66561343,892.01
92744152,4254.01
395142888,1362.01
327341626,1553.01
174302697,1896.01
356322454,3709.01
72494421,4203.01
124453339,3106.01
465540915,3029.01
142628514,4218.01
253728991,1081.01
446549906,2107.01
420288086,1535.01
92880568,958.01
346995484,4220.01
447593267,3076.01
378159598,1311.01
176314383,2719.01
284859630,2716.01
285526706,2817.01
383666033,3008.01
114181798,3285.01
347011522,3996.01
271491157,2234.01
116257066,3728.01
126357909,4232.01
128501004,1426.01
155491828,2555.01
150761163,4124.01
146836153,2879.01
413372087,2976.01
134315574,2759.01
384386061,4281.01
334252687,4221.01
127476180,981.01
53365065,4262.01
113553629,988.01
175310067,1016.01
151920165,4270.01
174599051,970.01
5109298,960.01
243280335,4101.01
377064495,561.02
377064495,561.01
157218656,4121.01
248092710,1217.01
7413227,1940.01
148833828,4331.01
191146556,1549.01
354619337,5821.01
451084885,3072.01
427352241,485.01
311183180,550.02
149301575,809.01
388624270,1026.01
269278156,4745.01
445392860,4988.01
348835438,2669.01
463681005,3060.01
153978165,3875.01
366115856,3939.01
323658120,5496.01
293514367,4703.01
78489364,4732.01
95589845,4794.01
75522633,5043.01
350043412,5131.01
247906954,5125.01
462808933,5185.01
296461391,5271.01
75427473,5119.01
59859387,1881.01
26693519,5114.01
68808155,5350.01
248690688,4702.01
386161311,3006.01
192259856,2906.01
67622702,3057.01
415399713,5527.01
449549170,3159.01
325275736,3275.01
437144507,3418.01
95660472,3819.01
47484268,226.01
130981260,4177.01
188589164,2013.01
269249506,4250.01
266843799,4300.01
308191940,4374.01
262662119,4531.01
34395020,4699.01
281716779,4739.01
89062142,4674.01
160074939,230.01
234958949,4718.01
269190305,4717.01
317328621,4709.01
415276070,4773.01
271307949,4766.01
332705008,4850.01
303317324,4310.01
271431851,6081.01
280857321,3231.01
230017325,1363.01
39903405,2020.01
235448190,2749.01
438278301,4896.01
277833423,3426.01
35315453,4412.01
17307715,5562.01
388909695,5812.01
360630575,1097.01
1989628303,2244.01
140830390,1072.01
353498819,3803.01
429218084,3633.01
400762242,3003.01
293607057,4987.01
127226712,5406.01
271486001,3428.01
393853275,3831.01
200606159,5964.01
367267217,5470.01
38965512,2615.01
45996325,4264.01
14440334,5494.01
112037211,3252.01
144276942,361.01
360816293,3146.01
294768072,5062.01
298437387,5629.01
282701278,5050.01
316416562,5630.01
348538431,507.01
72985822,754.01
347013211,2045.01
27844066,3536.01
393940766,148.01
9348006,1775.01
334080358,3461.01
65440953,3665.01
366755319,3900.01
216935214,902.01
468889418,5156.01
305739565,3218.01
318608749,1100.01
396813816,3782.01
16005254,5344.01
267484403,5569.01
387544178,5331.01
118963720,5461.01
105379013,3857.01
80478272,3634.01
443582629,5519.01
264678534,1611.01
377097547,5507.01
380671216,5495.01
321041369,1681.01
413376180,781.01
176772671,2603.01
450337675,3898.01
346859243,5835.01
233719215,4054.01
171599496,5606.01
167418903,746.01
261257684,904.01
357347296,5668.01
441936163,4889.01
393546540,5696.02
269424395,2042.01
370907864,5998.01
45655786,2809.01
304514922,3535.01
154400369,5029.01
126982221,5315.01
181159386,764.01
308504559,5831.01
307956397,1832.01
256154857,5248.01
369062542,5827.01
186547153,608.01
458857720,1979.01
4619242,5295.01
58372253,5328.01
281118572,5834.01
355732304,5839.01
230292034,5844.01
387844266,5852.01
334757798,3193.01
468574941,2046.01
423666115,2663.01
328933398,1873.02
96165095,5345.01
336128819,2136.01
47132480,5421.01
459730973,5820.01
50575306,4802.01
467153319,5377.01
302305400,5487.01
289931756,2980.01
272146465,5323.01
247166992,5491.01
307951656,5517.01
434428836,4835.01
127229631,5477.01
78601408,5475.01
431701493,5970.01
345329200,3942.01
100589633,2726.01
147857396,2868.01
157655504,2859.01
33159936,2928.01
184733148,3645.01
126325149,3855.01
52928939,4245.01
155986102,337.01
97714451,4734.01
119638424,4724.01
19117967,4803.01
28230919,1144.01
38686737,432.01
134221850,4789.01
381360757,5069.01
202504234,1293.01
107017977,4901.01
243244680,5065.01
446463666,4883.01
35972578,4857.01
76228620,4998.01
28116365,4297.01
141488193,4127.01
337648770,5538.01
270333769,2044.01
268456052,4764.01
45368525,5466.01
192988021,2808.01
62740096,5500.01
154105890,3874.01
124029677,5153.01
256326844,5651.01
456305193,5540.01
322504451,5243.01
282102605,2742.01
176279915,5289.01
356472238,5382.01
291016451,5448.01
75784122,5846.01
306604742,4753.01
400683848,4243.01
458481611,5722.01
278105308,5250.01
273231214,4581.02
348054109,5976.01
259233660,6000.01
123309556,6006.01
39516274,5997.01
368536386,1666.01
31114545,2468.01
63189173,5093.01
27294830,5337.01
171312653,5284.01
286094277,5149.01
71396541,4130.01
438519486,5403.01
389040826,5511.01
58533991,4176.01
430093142,5408.01
290388627,4274.01
4165850,5160.01
245099574,4880.01
165414210,5620.01
287494667,5013.01
440872576,3160.01
423672208,2662.01
14570132,5137.01
98728690,2688.01
31515092,2552.01
241569046,3239.01
383721338,4553.01
72097808,4740.01
32498058,4347.01
159781361,2019.01
245793479,4688.01
266980320,118.01
288631580,1659.02
42883782,5788.01
65949719,4793.01
120269103,886.01
184295571,3560.01
35106764,4933.01
2760710,227.01
272670038,6079.01
380886535,844.01
307915084,3838.01
110738386,5208.01
115628210,5409.01
147761049,4125.01
219854519,4582.01
68523365,3259.01
269701147,1339.03
304339227,4629.01
166778944,4662.01
172630205,2856.01
267536225,2904.01
374530847,5797.01
143072696,4763.01
120960812,1237.02
229713401,5608.01
75589027,5130.01
243476396,4967.01
420202798,4961.01
407966340,554.02
306990399,5034.01
276381737,5277.01
452576848,3024.01
377191482,1485.01
441797394,4158.01
420112217,4163.01
130797885,3376.01
458419328,3785.01
98545929,1916.01
438412198,5118.01
240849748,5154.01
350023518,5169.01
384159646,1895.01
154258295,5638.01
17122808,5609.01
219175972,2441.02
193754373,4487.01
315350812,4373.01
335040423,4370.01
29960110,1201.01
393251073,3796.01
262330063,947.01
203287192,5105.01
334632624,4361.01
14029793,4981.01
265350422,4792.01
231721005,2448.02
412521892,4775.01
268644785,505.01
149394317,2653.01
63470437,3669.01
406443564,4964.01
18310799,5087.01
293978434,3420.01
142090065,1715.01
314865962,208.01
233569098,2148.01
230386397,2099.01
198212955,1242.01
219847787,5265.01
59842822,2513.01
336399144,3946.01
186470510,3371.01
145910571,3416.01
65446983,3662.01
99654378,5182.01
147892178,5207.01
177612321,2845.01
181949561,5675.01
224601047,4061.01
175772482,5673.01
219508169,2016.02
367858035,1758.01
165431806,3872.01
203289099,5111.01
219875976,5728.01
366411016,5529.01
230386259,1785.01
101348333,5339.01
324426685,5053.01
224328450,5699.01
16264917,5060.01
99869022,1199.01
175476629,321.01
425508314,4900.01
45034406,5366.01
251086776,4312.01
393831507,1820.01
32408928,4213.01
156075294,299.01
61344769,4754.01
237922465,2416.01
116668723,5122.01
271596225,797.01
390988385,3505.01
53287554,5172.01
298049015,5199.01
233053554,4055.01
347469901,5313.01
293407882,5304.01
219229644,870.01
90767677,5359.01
229976631,4112.01
17683158,4826.01
124095888,2358.01
139285832,332.01
234994474,134.01
260120451,2905.01
341805908,4394.01
453289469,3467.01
413343957,4365.01
74881311,2918.01
252481136,5610.01
286813592,5709.01
224596152,1734.01
429358906,782.01
67772767,939.01
172464366,478.01
107782586,1009.01
180987952,581.01
34068865,731.01
165317334,761.01
24364065,1195.01
81055189,4234.01
281575427,205.01
37770169,470.01
357312511,3457.01
278138619,2219.01
233541860,1486.01
377144784,1619.01
24094603,1121.01
154840461,1153.01
270507305,827.01
321688498,2290.01
115446313,2284.01
194736418,6038.01
44313455,2142.01
453211454,509.02
92004082,4890.01
13499636,1275.01
198360694,2071.01
449197831,2458.01
394346647,2620.01
142276270,1136.04
440801822,1008.01
231728511,864.01
56662591,4309.01
410450228,681.01
426017070,4181.01
394357918,4184.01
55650590,206.01
30853470,807.01
445822015,689.01
220076110,2796.01
421951960,4183.01
407922734,3270.01
291555748,1018.01
247283054,3552.01
38603673,459.01
229465678,3096.01
33840683,3352.01
198485881,2257.01
106940971,4425.01
124515764,2355.01
255909950,3478.01
627323667,4075.01
191284318,1458.01
349518800,407.01
99330090,3883.01
235300016,2750.01
55559618,695.01
20069685,2735.01
98753307,2639.01
335489455,3948.01
68577662,4606.01
410358456,3268.01
448688668,3134.01
298752252,4089.01
306255021,3091.01
346929661,2043.01
305550963,3957.01
47587394,2858.01
133331642,4273.01
276735500,5010.01
431971818,2542.01
34646336,3675.01
138973825,3880.01
291580615,4751.01
154563411,5578.01
352011875,5995.01
232624234,5611.01
288162228,5622.01
126737992,4180.01
449197624,4682.01
271596225,797.03
220459826,872.02
82302240,4255.01
354400186,1579.01
440849210,4761.01
407827885,4963.01
62483237,139.01
12421862,198.01
49705089,4759.01
251855940,370.01
305048087,237.01
333810741,4813.01
52936161,4822.01
143032776,4863.01
238061845,579.01
71341774,4861.01
299551666,4664.01
404518509,4320.02
142276270,1136.03
47617161,1973.01
278668358,5272.01
247356332,5213.01
190990336,585.01
138820713,5730.01
39080923,2381.01
59575189,5490.01
162577468,5669.01
230017324,1280.01
166834768,2343.01
290263093,3229.01
453410966,3789.01
408824640,5317.01
330637910,5561.01
309292963,4888.01
229888286,2057.01
434105094,4506.01
365690646,524.01
233721037,2090.01
27064468,5126.02
24695044,2195.01
95361530,5147.01
285048486,1728.01
144467913,3427.01
68081952,4977.01
426144112,5751.01
332365162,5753.01
444523623,3979.01
149010208,243.01
441590110,5187.01
149585119,4972.01
237071229,2039.01
193220940,2806.01
406106335,4969.01
53744258,4757.01
229400092,1826.01
143022742,4323.01
142918609,996.01
378390325,5805.01
150247134,718.01
428685938,4856.01
466390120,5822.01
269243313,5825.01
356710041,2065.01
158075010,2074.01
73082014,3117.01
310231275,2265.01
454224694,2460.01
467179528,1266.01
230127302,1246.04
130181866,1726.01
355867695,1260.03
189625051,2604.01
199376584,1456.01
233953967,1350.01
270471065,3433.01
296670796,3149.01
46307587,5480.01
23638678,5694.01
198241702,1269.02
73540072,1853.01
287474726,582.01
402828941,5261.01
160476088,4948.01
154814765,5235.01
270716565,4728.01
156991337,691.01
335540507,5526.01
470156846,4154.01
333657795,4524.01
418971787,4846.01
459952217,4314.01
172222885,5468.01
399847887,4925.01
286132427,635.01
270604417,2543.01
350584963,787.01
43276438,5701.01
237320326,2414.01
72556406,2521.01
231065398,2656.01
23179035,5770.01
458686504,5167.01
274122380,5262.01
374348168,4282.01
142087638,2404.03
10837041,2411.01
352151292,5244.01
157528286,4235.01
116483514,1411.01
67926921,1712.01
326347927,5260.01
151284882,2595.01
220144363,4199.01
363548415,5168.01
356461227,3011.01
159334269,4068.01
279212407,2117.01
27194429,1831.01
286080865,3586.01
33831980,806.01
280304556,4208.01
237770757,2745.01
8677530,3827.01
219208037,2452.01
26433869,1607.01
30828562,621.01
271891552,2225.01
44745133,1911.01
136122328,3570.01
305478010,3580.01
206906112,2504.01
36592530,4525.01
239628993,3553.01
66445643,1398.01
120602501,1366.01
352764091,1287.01
144193715,4308.01
356700488,2098.01
173824688,3391.01
454828937,4926.01
193628179,5198.01
458027465,5059.01
141663460,2066.01
210629725,4976.01
229508727,4060.01
241225337,1727.01
255928426,5686.01
175456679,2326.01
52368076,125.01
434116397,5955.01
355800238,2606.01
34505005,2999.01
103633672,2085.01
177308364,2327.01
154762431,5951.01
405788729,5965.01
186599508,1592.01
369532319,5967.01
91051152,5969.01
98957720,3501.01
272049972,1519.01
419148828,2857.01
159107668,1241.01
293954617,1430.01
79431527,2762.01
250484865,895.01
372068780,4305.01
149302744,699.03
262829328,2627.01
92352620,107.01
100267480,2341.01
61117473,3122.01
154089169,1174.01
310002617,4087.01
164173105,1417.01
156949982,2867.01
118072143,3387.01
100389539,4791.01
89876424,3526.01
173640199,618.01
170729775,2449.01
352469839,3598.01
173298412,3616.01
439456714,277.01
50365310,1000.01
310994622,3868.01
3896759,3892.01
14770122,5098.01
141527579,698.01
132313173,3437.01
304042899,775.01
13961554,3603.01
372172128,2196.01
363851359,1920.01
266593143,1283.01
271971130,715.01
387079085,1092.01
300710077,789.02
292152376,6031.01
245392284,6030.01
233047097,1875.01
302659412,1957.01
203377303,3493.01
352682207,4010.03
309402106,710.01
391949880,128.01
31656385,2360.01
464593883,3291.01
365554300,3308.01
403507814,3475.01
159400561,2263.01
470822809,3694.01
283722336,1469.01
32925763,2352.01
468055102,3264.01
86263325,3884.01
331146317,3602.01
304426002,3048.01
80783538,4267.01
75076261,3342.01
86419190,3338.01
365021641,3309.01
381789320,3304.01
311292015,3317.01
73228647,755.01
402391147,3477.01
149349867,2392.02
384299730,3300.01
404506270,4670.01
388280249,3272.01
272212970,1902.01
102192004,1919.01
179580045,2248.01
381979901,1085.01
344745774,3190.01
229811538,768.01
73717937,819.01
334125713,1949.01
449491381,3026.01
287584141,3052.01
242083025,1964.01
83154030,2528.01
448744179,3073.01
260776145,3234.01
460686828,3031.01
941340744,3351.01
299023386,1995.01
313194972,4144.01
143009290,4069.01
6893917,5074.01
90127880,2914.01
57159675,4077.01
952046774,4175.01
58798731,5303.01
9344899,4701.01
34524670,4758.01
176242778,4781.01
453060368,4841.01
449107129,5006.01
424112727,5270.01
32497972,876.01
322054600,1616.01
371676181,3936.01
252549844,3611.01
256561562,5216.01
298663873,2180.01
434718964,1512.01
259172391,1445.02
238624131,3628.01
427320001,2112.02
283015592,4000.01
293435336,2403.01
316038054,3531.01
70785910,348.01
83148519,4001.01
317089770,4712.01
415969908,233.02
94011343,3114.01
469821652,3263.01
417129824,3519.01
31943299,2619.01
1979500576,3627.01
311703724,3680.01
425561347,2215.01
58723861,5120.01
258871793,1843.01
71134735,3824.01
321250206,3786.01
366298702,5580.01
352690548,3596.01
302202317,5314.01
219697927,6066.01
335655755,4132.01
336691874,5322.01
52052461,5309.01
289373041,4090.01
164767175,266.02
394223845,4820.01
64938667,3619.01
463754499,4874.01
154353849,5973.01
107090327,4795.01
316468545,2050.01
73448352,1603.01
353782445,1664.01
241638905,4937.01
458914949,1587.01
198213332,1131.01
407127579,5064.01
125405602,821.01
360221713,4993.01
7059054,5072.01
306902029,5124.01
300812741,2322.02
394918211,4377.01
290348382,1113.01
86951294,4596.01
167098530,1319.01
469333534,4894.01
155005217,1369.01
91987762,1898.01
349986198,5165.01
52517713,5415.01
255735567,5445.01
87827371,5465.01
78775584,2811.01
70678449,5516.01
33227166,4999.01
21997420,3345.01
272983172,3476.01
233173039,5635.01
136992839,5637.01
288434231,3903.01
373729723,5640.01
392319808,5649.01
55778666,5230.01
111108561,5209.01
406684949,5442.01
429501231,5425.01
87405719,5416.01
281885301,5145.01
35285308,5509.01
350044062,5503.01
270355392,4643.02
443616612,5523.01
405717754,2175.01
421308357,1479.01
65845738,5204.01
44631965,1461.01
396740648,1694.01
394492339,3490.01
406861922,3473.01
447192619,3469.01
161299119,3444.01
322901324,3256.01
10792081,5703.01
366602797,5361.01
150006846,5357.01
303502327,5327.01
61109252,5394.01
195155818,5420.01
386197662,5412.01
9376973,5617.01
444013020,2547.01
366698929,5512.01
386772576,5499.01
413248763,562.01
354727907,5836.01
207425203,1865.01
67247610,3528.01
160162137,5575.01
367630162,2104.03
367630162,2104.01
23124038,4146.01
366074069,1521.01
1003831,564.01
126225595,5254.01
8767448,1767.01
120045750,5981.01
299087490,5982.01
356871098,5983.01
120692092,5984.01
272782368,5985.01
158657354,5986.01
214218272,5061.01
377780790,5988.01
154437244,5989.01
29385858,5990.01
230064711,5991.01
159054620,5992.01
27534138,5993.01
63283780,5994.01
293880523,5996.01
120317234,5999.01
139104940,6001.01
102734241,6002.01
121731834,6003.01
48353358,6004.01
123357864,6005.01
269850928,2608.01
279922257,6007.01
273985865,1208.03
268689126,4716.01
284900292,5987.01
307377219,5434.01
71013298,2467.01
9828416,2114.01
419411415,5205.01
447088034,4568.01
234519192,196.01
71268730,5375.01
120610833,229.01
394338713,3439.01
310105752,4285.01
52368076,125.03
455947620,6022.01
432280671,6012.01
349440621,5752.01
388130235,2239.01
9155187,5373.01
219436394,2100.01
438149332,4733.01
39824732,4727.01
267650535,3597.01
272625214,1613.01
247912728,5439.01
272785423,3960.01
294176967,1170.01
173979859,5063.01
26865340,5510.01
94823134,5501.01
67444896,5479.01
458686847,5528.01
124206468,2357.01
191928543,2602.01
175604949,2847.01
319259194,1220.01
311179742,2344.01
398895470,5793.01
404227343,4921.01
233390838,1341.01
432467894,3081.01
142532090,4737.01
6276559,2551.01
296850254,4931.01
169958952,4380.01
87216634,5789.01
275248683,717.01
387527558,1646.01
364395234,1232.01
459947163,5482.01
97866515,4730.01
277014266,1308.01
237205154,4437.01
268372005,4715.01
6499453,5549.01
102542376,4713.01
463011281,4905.01
5592720,4986.01
27491137,2076.02
303385111,4989.01
396378209,5936.01
305790119,5918.01
187416256,5914.01
276376289,5906.01
305612552,5897.01
14956304,5896.01
279179610,5890.01
383214426,5889.01
259172249,5218.01
467955232,3028.01
152563846,4185.01
119178132,5658.01
371164829,5414.01
388816604,4540.01
259274960,4049.01
320536216,986.01
47094691,3638.01
332064670,1773.01
23725901,4743.01
14344979,1927.01
432761635,3622.01
82739585,4819.01
350299588,4348.01
306512967,5046.01
114516994,5132.01
47720259,2519.01
296898634,5940.01
111991770,820.01
269439355,3232.01
452508760,5938.01
389924075,1212.01
29830212,2651.01
286864983,772.02
248434716,940.01
3224605,5552.01
407958640,5934.01
153651591,607.01
167303382,802.01
29169215,5584.01
252928337,5579.01
125520907,6019.01
285666479,1569.01
141770198,4555.01
357145112,5195.01
68074302,3916.01
123702439,499.01
346673534,4084.01
235664497,4104.01
416624606,1359.01
345193111,5925.01
208719443,3491.01
300013921,793.01
250189842,4697.01
148129139,4774.01
455153906,4772.01
396649769,5039.01
157127081,4767.01
132534906,4849.01
409009431,4726.01
256783784,1432.01
265011923,4797.01
145163386,4778.01
333814134,4769.01
60377863,4851.01
131034657,4842.01
457649900,4958.01
127505658,5564.01
260849386,2400.01
76545118,5428.01
76882795,5410.01
76032342,5411.01
366568760,5121.01
269838674,5413.01
84788795,5446.01
119130170,5449.01
88114177,5531.01
200321577,4691.01
455033897,4690.01
332022997,5123.02
354489554,5909.01
404505029,1842.01
372960748,3180.01
235037761,131.01
160930264,3334.01
395773226,4005.01
19519368,494.01
74484423,4867.01
143059017,4865.01
153976959,1435.01
293708935,1969.01
380589029,1084.01
232971294,1281.01
463365347,4895.01
72504752,4885.01
52976395,2765.01
139444326,2802.01
447054140,4877.01
306648160,3321.01
282091493,3468.01
16076354,3806.01
355953198,3834.01
141205978,3862.01
468433454,5593.01
237108775,5598.01
146406806,594.01
239977528,5110.01
377297285,5223.01
281837575,5143.01
357244603,5583.01
373614579,3799.01
38087018,5138.01
434110695,4657.01
306401382,5311.01
206609630,212.01
427578289,5360.01
141768070,842.01
267489265,1132.01
431981595,4787.01
260609205,219.01
273780062,5888.01
229671380,4458.01
235078021,4747.01
448435566,4951.01
281924357,830.01
229141709,846.01
64071894,458.01
100757807,811.01
339672028,481.01
55488511,557.01
218795833,519.01
11111899,1313.01
123233041,2177.01
123958679,893.01
237201858,2286.01
147977348,640.01
78672342,648.01
60074373,4817.01
138588540,1434.01
93963408,994.01
29418536,2932.01
81419525,580.01
289535142,572.01
101395259,623.01
271596418,868.01
199688472,1292.01
353146308,5873.01
358460246,867.01
367739494,2080.01
350575997,4386.01
52315301,2613.01
17385917,5543.01
432008938,643.01
31852980,487.01
55652896,216.02
61733521,2228.01
405484221,4636.01
53458803,1913.01
139877968,4652.01
100974694,4677.01
233681149,1340.01
308919449,1942.01
393965778,2092.01
356235833,2111.01
381856447,2206.01
348995212,2218.01
98494121,2240.01
45465399,4879.01
2760219,2382.01
326522874,2376.01
206498307,2413.01
149601126,2525.01
334482103,2564.01
139445453,2697.01
300204369,2785.01
14709225,2870.01
59536337,3394.01
342343963,3360.01
310728245,5776.01
23815847,3918.01
950525831,3889.01
435719275,5264.01
147895461,5258.01
177258735,801.01
192372961,1593.01
302381442,5570.01
403136413,158.01
231702397,122.01
68893269,5544.01
376168473,2247.01
470315428,1673.01
326114850,1504.01
123041007,5245.01
235333495,2599.01
207501148,2320.01
195093356,5226.01
49428710,5174.01
364393429,1207.01
365683032,1354.01
403347341,3992.01
215595454,5211.01
219225319,4676.01
279095914,4675.01
260271203,207.01
262531275,331.01
33397739,5292.01
909930,5287.01
287225295,1769.01
252474634,3841.01
298264260,4045.01
168699373,1841.01
148914726,1179.01
289580577,1753.01
405454160,563.01
61098812,1833.01
237358490,4663.01
32090583,218.01
312991501,3804.01
39143128,5389.01
8260536,5398.01
441804533,5711.01
388898854,5712.01
147923561,5715.01
17932757,5718.01
1042432,5725.01
203144354,5596.01
310380289,5736.01
321069529,5378.01
298729646,5653.01
158022899,5664.01
446135868,4870.01
283702603,3424.01
138364831,4577.01
142381532,1823.01
9701368,5774.01
666567477,3745.01
105759569,2988.01
255907107,5760.01
144301052,301.01
231077395,2238.01
229536616,1297.01
229408913,4114.01
157769780,5735.01
53709089,2035.01
141574742,2910.01
316937670,221.01
207439380,5681.01
420114036,4162.01
232628532,5652.01
219854185,1296.01
288242606,4092.01
370385007,3183.01
167597352,3247.01
238020894,2837.01
360473750,3453.01
229490898,1872.01
288735205,1259.01
264301607,5278.01
233120979,1251.01
134183038,2887.01
288471040,4135.01
60768923,3123.01
371443216,1924.01
443658196,4335.01
401952328,3225.01
320994166,3207.01
466318137,3153.01
438777551,3161.01
425316308,3163.01
410554986,3168.01
308396509,2625.01
295562522,1974.01
457018819,4938.01
459970307,1154.01
263218688,4493.01
117789567,1149.01
420177051,2562.01
89510024,1160.01
147125706,2757.01
289539327,1186.01
43064903,1276.01
459969957,1274.01
243333538,4453.01
261257684,904.02
79748331,1064.01
457789844,4903.01
1990842033,2243.01
459837008,2267.03
1018843,2673.01
349095149,1221.01
49687222,254.01
66818296,1050.01
209923610,3242.01
224600500,1418.01
465275307,3030.01
66497310,343.01
1551345500,1764.01
278895705,795.01
308994098,790.02
392112968,3174.01
1101855081,3922.01
303055194,5804.01
231081369,153.01
149990841,167.01
322307342,117.01
271893367,150.01
230127302,1246.03
13023738,360.01
49710555,291.01
1129033,398.01
77044471,228.01
122613513,279.01
140068425,140.01
145750719,303.01
149603524,102.01
152476657,415.01
279920478,5781.01
235678745,2095.01
259172391,1445.01
384034837,3007.01
118573065,4673.01
303327435,4910.01
457743020,4886.01
149302744,699.01
308307606,517.01
407126408,913.01
349827430,1148.01
356868487,4591.01
76663549,2916.01
412828754,5040.01
32004914,4814.01
429414530,3631.01
90850770,2207.01
307733361,5071.01
346972413,5180.01
278862750,4369.01
321086563,2565.01
262435954,2478.01
29857954,172.01
1715469662,2183.01
269701147,1339.01
134396419,600.01
6892385,5164.01
308300731,5743.01
190081497,2671.01
147797743,6072.01
305243225,5798.01
420112589,1452.01
141202786,5641.01
441572821,4161.01
169448771,2705.01
322202434,1617.01
247409676,5334.01
152467154,4859.01
361219651,3042.01
376610581,4899.01
74530173,4853.01
236632480,5215.01
150428703,1225.01
287776397,1205.01
428787891,2154.01
160162987,2167.01
424733642,1858.01
63698669,1892.01
376645976,5626.01
50312495,1211.01
453260209,1215.01
360156606,1227.01
186936449,2665.01
441798995,2269.01
207468071,1836.02
20897611,2383.01
144155193,4878.01
190442486,1375.01
219466784,2007.01
350033870,5177.01
237632488,2747.01
233684822,1253.01
349373192,650.01
167600516,713.01
387413037,1523.01
456335739,5567.01
394691478,5220.01
441589581,4464.01
372817671,2660.01
219879302,1884.01
125894957,972.01
319806044,3209.01
34980970,5343.01
87044036,5456.01
119069946,4762.01
30037565,1209.01
336961891,4642.01
455030519,4704.01
144043410,2554.01
91287873,5554.01
279327604,2489.01
404467699,857.01
153065527,406.02
118308828,4265.01
17457400,5371.01
145982812,599.01
312811620,3788.01
55652896,216.01
317362389,4917.01
98833877,5577.01
301343785,2347.01
181804752,736.01
22020459,2936.01
46631742,5358.01
202428245,5396.01
175532955,929.01
232967666,1167.01
316769613,314.01
446616059,5787.01
387515920,5332.01
100990000,411.01
314724818,4368.01
323022088,5048.01
157236902,4465.01
407997410,5299.01
